Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,8900.0,9024.0498046875,8660.25,8775.2998046875,8431.1533203125,52652
2021-08-09,8805.0,9083.650390625,8695.0,8962.900390625,8611.396484375,43990
2021-08-10,8980.0,9285.0,8954.099609375,9208.349609375,8847.2197265625,94384
2021-08-11,9274.900390625,9274.900390625,8780.0,8822.599609375,8476.59765625,53812
2021-08-12,8780.0498046875,8895.0,8780.0498046875,8827.400390625,8481.2109375,21608
2021-08-13,8805.0,8874.9501953125,8525.0,8593.2001953125,8256.1953125,17955
2021-08-16,8600.0,8640.2001953125,8520.0498046875,8544.900390625,8209.7890625,7277
2021-08-17,8510.0,8988.0,8510.0,8935.7998046875,8585.3583984375,54436
2021-08-18,8945.0,8991.5498046875,8853.0,8916.4501953125,8566.767578125,11927
2021-08-20,8853.0,8931.400390625,8601.0498046875,8637.099609375,8298.373046875,14065
2021-08-23,8653.150390625,8860.0,8645.0,8812.5,8466.89453125,15142
2021-08-24,8800.0,9035.0,7056.5498046875,8904.2998046875,8555.09375,67706
2021-08-25,8949.900390625,8949.900390625,8820.0,8833.599609375,8487.1669921875,4971
2021-08-26,8849.900390625,8899.900390625,8670.0,8688.400390625,8347.662109375,10971
2021-08-27,8749.900390625,8850.0,8592.2998046875,8794.0,8449.1201171875,15421
2021-08-30,8790.0,8883.7001953125,8734.900390625,8816.7001953125,8470.9296875,9419
2021-08-31,8892.0,9090.0,8819.400390625,9013.7998046875,8660.2998046875,27381
2021-09-01,9024.900390625,9082.2998046875,8900.0,8926.2001953125,8576.1357421875,9070
2021-09-02,8974.900390625,8988.2998046875,8900.0,8915.5498046875,8565.9033203125,3839
2021-09-03,8982.2998046875,9027.0,8300.0,8401.0498046875,8071.58056640625,65925
2021-09-06,8398.9501953125,8542.75,8252.099609375,8418.849609375,8088.68212890625,57757
2021-09-07,8445.0,8460.0498046875,8201.0,8239.7001953125,7916.55859375,26367
2021-09-08,8300.0,8317.650390625,8124.9501953125,8203.400390625,7881.68212890625,39419
2021-09-09,8200.0,8222.75,8170.0,8204.349609375,7882.59423828125,16802
2021-09-13,8225.0,8247.7001953125,8189.0,8213.4501953125,7891.337890625,10223
2021-09-14,8240.0,8240.0,8163.0,8190.35009765625,7869.14404296875,8643
2021-09-15,8240.0,8240.0,8099.60009765625,8118.5,7800.111328125,36082
2021-09-16,8150.0,8168.0,7983.0498046875,8049.4501953125,7733.76953125,66882
2021-09-17,8050.0,8103.39990234375,7880.2998046875,7916.2998046875,7605.84130859375,59107
2021-09-20,7900.0,7980.10009765625,7803.35009765625,7831.0,7523.88671875,48760
2021-09-21,7831.0,7919.0,7707.0,7804.0,7497.9453125,39128
2021-09-22,7849.0,8088.0,7819.9501953125,8035.14990234375,7720.0302734375,42742
2021-09-23,8088.0,8208.0,8046.2998046875,8183.5498046875,7862.6103515625,30240
2021-09-24,8230.0,8250.0,8065.0,8094.35009765625,7776.90869140625,10603
2021-09-27,8090.0,8172.39990234375,7821.0498046875,7943.0,7631.494140625,25726
2021-09-28,8012.25,8012.25,7855.0,7865.2001953125,7556.74560546875,32887
2021-09-29,7781.0,7929.7001953125,7775.0,7785.25,7479.9306640625,26860
2021-09-30,7850.0,7850.0,7780.0,7799.7998046875,7493.91015625,24613
2021-10-01,7821.60009765625,7988.0,7778.7998046875,7874.7001953125,7565.873046875,37344
2021-10-04,7958.0,8044.0,7909.39990234375,7982.5,7669.4453125,15182
2021-10-05,7960.0,8030.0,7935.0,7984.0,7670.88623046875,9622
2021-10-06,8000.0,8099.9501953125,7901.5,7908.0,7597.86669921875,8478
2021-10-07,7953.0,8065.4501953125,7802.14990234375,7813.14990234375,7506.736328125,20488
2021-10-08,7860.0,8048.0,7830.0,8019.9501953125,7705.4267578125,15673
2021-10-11,8079.9501953125,8090.0,7979.9501953125,8011.75,7697.5478515625,17831
2021-10-12,8000.0,8090.0,7999.9501953125,8056.10009765625,7740.15869140625,8318
2021-10-13,8055.0,8133.9501953125,8029.89990234375,8100.25,7782.5771484375,18844
2021-10-14,8110.0,8195.0,8095.0,8161.64990234375,7841.5693359375,8975
2021-10-18,8170.0,8261.349609375,8162.0,8251.75,7928.1357421875,14148
2021-10-19,8252.0,8274.7001953125,8025.0,8066.2998046875,7749.95849609375,9046
2021-10-20,8136.5,8153.0,7881.0,8119.89990234375,7801.45654296875,14798
2021-10-21,8061.0,8379.7998046875,8061.0,8332.2998046875,8005.5263671875,53311
2021-10-22,8399.0,8449.0,8155.5,8376.9501953125,8048.42578125,16331
2021-10-25,8394.9501953125,8408.150390625,8114.0,8271.150390625,7946.775390625,12966
2021-10-26,8277.0,8300.0498046875,7980.0,8069.2998046875,7752.8408203125,31642
2021-10-27,8070.2998046875,8287.75,8070.2998046875,8269.2001953125,7944.9013671875,25820
2021-10-28,8285.0,8294.9501953125,8140.0498046875,8268.4501953125,7944.18115234375,18723
2021-10-29,8274.900390625,8396.0,7903.39990234375,8346.900390625,8019.5546875,18479
2021-11-01,8349.900390625,8360.099609375,8170.9501953125,8282.25,7957.439453125,10471
2021-11-02,8253.0,8282.25,8151.0,8210.099609375,7888.11865234375,10429
2021-11-03,8254.900390625,8254.900390625,7935.10009765625,8021.2001953125,7706.62744140625,32578
2021-11-04,8098.0,8155.0498046875,8050.0,8135.75,7816.68505859375,2846
2021-11-08,8156.0,8156.0,7969.89990234375,8059.75,7743.66552734375,14522
2021-11-09,8099.0,8130.75,7976.0,8000.14990234375,7686.40283203125,28628
2021-11-10,8015.85009765625,8046.0,7931.60009765625,8020.75,7706.19482421875,17888
2021-11-11,8034.39990234375,8035.0,7955.0,8022.35009765625,7707.732421875,10961
2021-11-12,8035.0,8315.0,7983.2001953125,8290.349609375,7965.2216796875,17339
2021-11-15,8250.0,8320.0,8169.9501953125,8302.150390625,7976.5595703125,8028
2021-11-16,8320.0,8368.849609375,8264.0,8341.2001953125,8014.078125,9031
2021-11-17,8341.2001953125,8361.5,8201.0,8350.650390625,8023.15771484375,8152
2021-11-18,8316.0,8320.0,8100.0,8169.85009765625,7849.44775390625,13537
2021-11-22,8170.0,8170.0,7921.5498046875,8066.39990234375,7750.0546875,11665
2021-11-23,8086.39990234375,8120.0,7966.0498046875,8100.64990234375,7782.96142578125,7883
2021-11-24,8072.0,8180.0,8021.35009765625,8130.75,7811.880859375,5746
2021-11-25,8099.2998046875,8192.0,8081.10009765625,8181.4501953125,7860.5927734375,6476
2021-11-26,8101.0,8400.0,8100.0,8239.5498046875,7916.4140625,32988
2021-11-29,8150.0,8190.0,8010.0,8024.7001953125,7709.990234375,16105
2021-11-30,8149.89990234375,8149.89990234375,7900.0,7941.39990234375,7629.95703125,27537
2021-12-01,7955.25,8045.9501953125,7828.0,7855.4501953125,7547.3779296875,42236
2021-12-02,7899.89990234375,7925.85009765625,7841.0,7892.89990234375,7583.35888671875,26110
2021-12-03,7878.0,7907.75,7858.0,7891.39990234375,7581.91796875,14247
2021-12-06,7924.64990234375,7925.0,7786.0,7795.0,7489.29833984375,17982
2021-12-07,7800.0498046875,7839.0,7760.0,7772.10009765625,7467.29638671875,16655
2021-12-08,7780.0,7814.0498046875,7681.0,7695.60009765625,7393.796875,45731
2021-12-09,7728.0,7815.0,7641.4501953125,7659.5,7359.1123046875,45982
2021-12-10,7669.89990234375,7709.0,7641.0,7664.10009765625,7363.5322265625,18594
2021-12-13,7710.0,7713.85009765625,7620.0,7663.35009765625,7362.8115234375,17298
2021-12-14,7674.9501953125,7713.9501953125,7620.0498046875,7704.7001953125,7402.5400390625,16594
2021-12-15,7709.9501953125,7738.0,7606.7001953125,7640.2001953125,7340.5693359375,10743
2021-12-16,7664.9501953125,7675.0,7527.2001953125,7571.2998046875,7274.37109375,18400
2021-12-17,7579.9501953125,7584.9501953125,7491.5498046875,7576.4501953125,7279.31982421875,12133
2021-12-20,7570.0,7570.0,7435.25,7500.7001953125,7206.54052734375,8860
2021-12-21,7509.9501953125,7618.64990234375,7464.9501953125,7605.2001953125,7306.94189453125,6140
2021-12-22,7630.0,7723.7998046875,7558.10009765625,7701.7998046875,7399.75341796875,12608
2021-12-23,7699.0,7797.0,7663.0498046875,7781.5498046875,7476.37548828125,5750
2021-12-24,7797.0,7797.0,7602.2998046875,7750.35009765625,7446.3994140625,10003
2021-12-27,7703.0,7744.7001953125,7633.0498046875,7706.5,7404.26904296875,7200
2021-12-28,7740.0,7740.0,7670.0,7689.60009765625,7388.0322265625,6331
2021-12-29,7689.60009765625,7834.7998046875,7679.14990234375,7782.4501953125,7477.24072265625,13770
2021-12-30,7749.89990234375,7801.0498046875,7685.0,7750.2998046875,7446.35107421875,11518
2021-12-31,7737.0,7940.0,7704.0498046875,7887.2001953125,7577.8828125,11383
2022-01-03,7849.0,7899.0,7763.0,7778.85009765625,7473.78173828125,4966
2022-01-04,7782.60009765625,7805.4501953125,7665.0,7697.75,7395.8623046875,10379
2022-01-05,7717.0,7717.0,7615.0,7628.0498046875,7328.8955078125,6202
2022-01-06,7628.0,7650.0,7575.0,7578.75,7281.529296875,7733
2022-01-07,7619.89990234375,7649.0,7492.64990234375,7505.25,7210.91162109375,30281
2022-01-10,7569.9501953125,7569.9501953125,7490.0,7519.35009765625,7224.458984375,20996
2022-01-11,7550.0,7638.0,7503.2998046875,7589.35009765625,7291.71337890625,12371
2022-01-12,7589.35009765625,7649.0,7575.0,7605.5,7307.22998046875,5204
2022-01-13,7605.5,7609.7001953125,7524.7998046875,7538.75,7243.09814453125,5813
2022-01-14,7549.9501953125,7584.39990234375,7540.0,7577.9501953125,7280.7607421875,4541
2022-01-17,7598.0,7618.7998046875,7468.0,7508.25,7213.7939453125,9012
2022-01-18,7515.0,7566.60009765625,7460.2998046875,7465.2998046875,7172.5283203125,31691
2022-01-19,7499.89990234375,7499.89990234375,7405.0,7432.60009765625,7141.11083984375,12453
2022-01-20,7434.0,7449.0,7400.0,7401.0498046875,7110.7978515625,39088
2022-01-21,7396.0,7400.0,7305.0,7323.5,7036.28955078125,8989
2022-01-24,7315.0,7315.0,7079.25,7187.75,6905.86328125,12473
2022-01-25,7187.75,7187.75,7021.0,7097.64990234375,6819.296875,12976
2022-01-27,7150.0,7150.0,6945.0,7004.9501953125,6730.232421875,12213
2022-01-28,6960.5498046875,7340.0,6960.5498046875,7248.0,6963.75048828125,8415
2022-01-31,7340.0,7589.0,7340.0,7561.10009765625,7264.5712890625,15945
