Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,384.20001220703125,386.8999938964844,382.8500061035156,383.6000061035156,383.6000061035156,945840
2021-08-09,383.8999938964844,385.45001220703125,380.04998779296875,382.25,382.25,730646
2021-08-10,383.0,384.45001220703125,376.0,379.0,379.0,780964
2021-08-11,379.95001220703125,379.95001220703125,366.04998779296875,372.6499938964844,372.6499938964844,2382866
2021-08-12,373.0,375.70001220703125,371.1499938964844,374.3999938964844,374.3999938964844,876559
2021-08-13,375.0,377.0,369.3500061035156,371.3999938964844,371.3999938964844,1487839
2021-08-16,371.75,373.25,366.20001220703125,366.95001220703125,366.95001220703125,1228973
2021-08-17,366.04998779296875,371.0,362.6499938964844,366.6000061035156,366.6000061035156,1875933
2021-08-18,368.8999938964844,373.70001220703125,367.04998779296875,370.0,370.0,1733630
2021-08-20,367.70001220703125,370.79998779296875,353.8999938964844,357.3500061035156,357.3500061035156,1544686
2021-08-23,359.29998779296875,362.3500061035156,327.54998779296875,333.20001220703125,333.20001220703125,7250084
2021-08-24,336.0,351.95001220703125,332.0,349.5,349.5,6358215
2021-08-25,350.0,350.0,343.8500061035156,347.1499938964844,347.1499938964844,1712055
2021-08-26,347.6499938964844,349.5,340.0,341.0,341.0,1697599
2021-08-27,341.0,348.04998779296875,339.54998779296875,346.70001220703125,346.70001220703125,1401316
2021-08-30,349.0,358.0,347.54998779296875,356.6000061035156,356.6000061035156,2905130
2021-08-31,357.0,360.1000061035156,352.0,358.8500061035156,358.8500061035156,2105520
2021-09-01,360.0,360.0,352.8500061035156,354.70001220703125,354.70001220703125,2210493
2021-09-02,356.79998779296875,359.6499938964844,354.79998779296875,358.6499938964844,358.6499938964844,1467915
2021-09-03,361.70001220703125,365.70001220703125,357.5,363.5,363.5,2170998
2021-09-06,363.79998779296875,366.25,360.04998779296875,361.5,361.5,1068045
2021-09-07,361.5,362.8500061035156,354.6000061035156,356.75,356.75,899814
2021-09-08,362.0,362.1000061035156,353.79998779296875,355.45001220703125,355.45001220703125,1639254
2021-09-09,354.0,357.70001220703125,350.1000061035156,352.75,352.75,1096752
2021-09-13,354.0,355.0,350.04998779296875,353.6000061035156,353.6000061035156,1302790
2021-09-14,355.0,356.3999938964844,353.0,355.70001220703125,355.70001220703125,1174007
2021-09-15,356.70001220703125,360.0,355.0,357.5,357.5,1208117
2021-09-16,357.5,379.0,355.8500061035156,376.75,376.75,5530580
2021-09-17,390.0,394.1499938964844,370.1499938964844,377.3999938964844,377.3999938964844,18497586
2021-09-20,376.0,376.0,359.0,360.3999938964844,360.3999938964844,3169722
2021-09-21,364.0,369.1499938964844,356.0,367.25,367.25,2727117
2021-09-22,365.20001220703125,368.5,363.25,367.54998779296875,367.54998779296875,2107108
2021-09-23,369.0,371.79998779296875,366.54998779296875,368.20001220703125,368.20001220703125,1257724
2021-09-24,368.5,369.8500061035156,358.0,360.1499938964844,360.1499938964844,1493295
2021-09-27,355.0,361.8500061035156,352.6499938964844,358.1499938964844,358.1499938964844,4098510
2021-09-28,359.8999938964844,366.5,357.04998779296875,361.95001220703125,361.95001220703125,2068898
2021-09-29,361.8500061035156,366.6000061035156,359.1000061035156,362.6000061035156,362.6000061035156,1385922
2021-09-30,363.5,369.04998779296875,361.1499938964844,362.70001220703125,362.70001220703125,2147714
2021-10-01,362.0,367.6000061035156,358.25,365.29998779296875,365.29998779296875,1551246
2021-10-04,367.0,370.6000061035156,364.25,364.8999938964844,364.8999938964844,1734169
2021-10-05,365.6000061035156,367.45001220703125,361.5,362.0,362.0,1114071
2021-10-06,362.0,364.20001220703125,355.8500061035156,356.3999938964844,356.3999938964844,1197301
2021-10-07,359.5,361.8500061035156,357.20001220703125,359.75,359.75,1040559
2021-10-08,361.75,363.5,358.1499938964844,358.75,358.75,1179337
2021-10-11,359.0,362.0,356.5,360.1000061035156,360.1000061035156,1707523
2021-10-12,360.1000061035156,364.0,357.54998779296875,358.29998779296875,358.29998779296875,1703354
2021-10-13,359.95001220703125,359.95001220703125,351.29998779296875,352.25,352.25,4417346
2021-10-14,353.75,354.6000061035156,347.0,347.6499938964844,347.6499938964844,2334243
2021-10-18,347.6499938964844,349.0,341.3500061035156,342.5,342.5,2870530
2021-10-19,342.0,348.75,339.20001220703125,344.3999938964844,344.3999938964844,2739563
2021-10-20,344.45001220703125,346.6499938964844,340.75,341.75,341.75,1610459
2021-10-21,346.0,349.79998779296875,338.0,344.95001220703125,344.95001220703125,4144347
2021-10-22,342.0,343.0,322.5,323.79998779296875,323.79998779296875,7224929
2021-10-25,325.04998779296875,326.8999938964844,314.79998779296875,321.29998779296875,321.29998779296875,3480754
