Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,3170.0,3203.449951171875,3130.5,3145.0,3140.974853515625,13984
2021-08-09,3182.0,3310.0,3182.0,3218.75,3214.63037109375,126505
2021-08-10,3249.75,3337.0,3005.550048828125,3151.550048828125,3147.516357421875,126593
2021-08-11,3130.300048828125,3189.0,2990.300048828125,3075.550048828125,3071.61376953125,74984
2021-08-12,3075.0,3099.0,3051.949951171875,3062.949951171875,3059.02978515625,44707
2021-08-13,3072.949951171875,3088.0,3026.39990234375,3053.39990234375,3049.491943359375,31092
2021-08-16,3053.0,3075.0,3025.0,3032.75,3028.868408203125,26202
2021-08-17,3048.0,3054.949951171875,3020.0,3034.300048828125,3030.41650390625,34791
2021-08-18,3049.0,3049.0,2985.0,2997.35009765625,2993.513916015625,51202
2021-08-20,3000.0,3030.300048828125,2971.300048828125,2987.10009765625,2983.27685546875,24198
2021-08-23,2990.0,3020.0,2869.75,2951.5,2947.722412109375,47655
2021-08-24,3000.0,3258.800048828125,2980.39990234375,3216.5,3212.38330078125,158573
2021-08-25,3219.699951171875,3220.0,3035.60009765625,3087.800048828125,3083.847900390625,55055
2021-08-26,3089.10009765625,3120.0,3065.449951171875,3093.64990234375,3089.6904296875,23455
2021-08-27,3110.0,3118.300048828125,3065.0,3095.0,3091.038818359375,14452
2021-08-30,3139.949951171875,3144.5,3105.199951171875,3125.300048828125,3121.300048828125,17823
2021-08-31,3149.0,3232.949951171875,3115.0,3151.949951171875,3151.949951171875,59707
2021-09-01,3184.5,3197.550048828125,3141.5,3164.949951171875,3164.949951171875,68588
2021-09-02,3175.0,3273.89990234375,3151.0,3167.050048828125,3167.050048828125,27690
2021-09-03,3200.0,3254.0,3176.0,3187.949951171875,3187.949951171875,35842
2021-09-06,3199.0,3230.0,3170.0,3184.550048828125,3184.550048828125,13662
2021-09-07,3184.0,3200.5,3117.300048828125,3147.39990234375,3147.39990234375,21898
2021-09-08,3147.39990234375,3183.050048828125,3127.0,3136.75,3136.75,9646
2021-09-09,3152.449951171875,3190.0,3105.60009765625,3178.050048828125,3178.050048828125,13875
2021-09-13,3179.0,3240.0,3150.0,3226.14990234375,3226.14990234375,32839
